transaction_id,account_id,merchant_id,merchant_name,merchant_category,amount,payment_method,timestamp,transaction_status,hour_of_day,minutes_since_previous
TXN002111,ACC0400,M005,FitFuel,Health,2144,UPI,2026-07-25 11:37:30,SUCCESS,11,-4320.0
TXN002112,ACC0400,M004,HomeNest,Furniture,7832,UPI,2026-09-10 11:37:30,SUCCESS,11,67680.0
TXN002113,ACC0400,M003,FreshMart,Grocery,378,Card,2026-09-04 11:37:30,SUCCESS,11,-8640.0
TXN002114,ACC0401,M004,HomeNest,Furniture,9129,Card,2026-06-27 11:37:30,SUCCESS,11,
TXN002115,ACC0401,M001,TechKart,Electronics,3561,Wallet,2026-07-01 11:37:30,SUCCESS,11,5760.0
TXN002116,ACC0401,M005,FitFuel,Health,1356,UPI,2026-07-23 11:37:30,SUCCESS,11,31680.0
TXN002117,ACC0401,M005,FitFuel,Health,2163,UPI,2026-08-11 11:37:30,SUCCESS,11,27360.0
TXN002118,ACC0401,M003,FreshMart,Grocery,231,UPI,2026-08-02 11:37:30,SUCCESS,11,-12960.0
TXN002119,ACC0402,M001,TechKart,Electronics,3825,UPI,2026-07-07 11:37:30,SUCCESS,11,
TXN002120,ACC0402,M003,FreshMart,Grocery,198,UPI,2026-07-14 11:37:30,SUCCESS,11,10080.0
TXN002121,ACC0402,M003,FreshMart,Grocery,880,UPI,2026-07-15 11:37:30,SUCCESS,11,1440.0
TXN002122,ACC0402,M003,FreshMart,Grocery,759,Card,2026-08-03 11:37:30,SUCCESS,11,27360.0
TXN002123,ACC0402,M001,TechKart,Electronics,3726,Card,2026-08-20 11:37:30,SUCCESS,11,24480.0
TXN002124,ACC0403,M002,StyleHub,Fashion,744,UPI,2026-07-15 11:37:30,SUCCESS,11,
TXN002125,ACC0403,M002,StyleHub,Fashion,2421,UPI,2026-07-19 11:37:30,SUCCESS,11,5760.0
TXN002126,ACC0403,M003,FreshMart,Grocery,1088,Card,2026-07-27 11:37:30,SUCCESS,11,11520.0
TXN002127,ACC0403,M005,FitFuel,Health,2177,UPI,2026-07-30 11:37:30,SUCCESS,11,4320.0
TXN002128,ACC0403,M003,FreshMart,Grocery,228,UPI,2026-08-12 11:37:30,SUCCESS,11,18720.0
TXN002129,ACC0403,M001,TechKart,Electronics,3928,UPI,2026-09-18 11:37:30,SUCCESS,11,53280.0
TXN002130,ACC0404,M003,FreshMart,Grocery,1015,UPI,2026-08-24 11:37:30,SUCCESS,11,
TXN002131,ACC0404,M003,FreshMart,Grocery,1487,Card,2026-08-28 11:37:30,SUCCESS,11,5760.0
TXN002132,ACC0404,M004,HomeNest,Furniture,9906,UPI,2026-08-30 11:37:30,SUCCESS,11,2880.0
TXN002133,ACC0404,M005,FitFuel,Health,1368,Wallet,2026-09-08 11:37:30,SUCCESS,11,12960.0
TXN002134,ACC0404,M005,FitFuel,Health,1298,Card,2026-10-07 11:37:30,SUCCESS,11,41760.0
TXN002135,ACC0404,M003,FreshMart,Grocery,1324,UPI,2026-09-03 11:37:30,SUCCESS,11,-48960.0
TXN002136,ACC0404,M004,HomeNest,Furniture,4251,Card,2026-11-16 11:37:30,SUCCESS,11,106560.0
TXN002137,ACC0405,M005,FitFuel,Health,487,Card,2026-08-11 11:37:30,SUCCESS,11,
TXN002138,ACC0405,M003,FreshMart,Grocery,708,UPI,2026-08-15 11:37:30,SUCCESS,11,5760.0
TXN002139,ACC0405,M001,TechKart,Electronics,4194,Card,2026-08-21 11:37:30,SUCCESS,11,8640.0
TXN002140,ACC0405,M003,FreshMart,Grocery,1097,Card,2026-08-29 11:37:30,SUCCESS,11,11520.0
TXN002141,ACC0405,M003,FreshMart,Grocery,348,UPI,2026-09-28 11:37:30,SUCCESS,11,43200.0
TXN002142,ACC0405,M003,FreshMart,Grocery,602,UPI,2026-08-21 11:37:30,SUCCESS,11,-54720.0
TXN002143,ACC0405,M005,FitFuel,Health,2186,Card,2026-09-16 11:37:30,SUCCESS,11,37440.0
TXN002144,ACC0405,M005,FitFuel,Health,1646,UPI,2026-11-03 11:37:30,SUCCESS,11,69120.0
TXN002145,ACC0406,M003,FreshMart,Grocery,847,UPI,2026-06-24 11:37:30,SUCCESS,11,
TXN002146,ACC0406,M004,HomeNest,Furniture,3243,UPI,2026-07-09 11:37:30,SUCCESS,11,21600.0
TXN002147,ACC0406,M004,HomeNest,Furniture,3725,UPI,2026-07-20 11:37:30,SUCCESS,11,15840.0
TXN002148,ACC0406,M004,HomeNest,Furniture,4094,UPI,2026-07-06 11:37:30,SUCCESS,11,-20160.0
TXN002149,ACC0406,M005,FitFuel,Health,621,Card,2026-08-11 11:37:30,SUCCESS,11,51840.0
TXN002150,ACC0407,M002,StyleHub,Fashion,1912,UPI,2026-07-21 11:37:30,SUCCESS,11,
TXN002151,ACC0407,M003,FreshMart,Grocery,1074,Card,2026-08-04 11:37:30,SUCCESS,11,20160.0
TXN002152,ACC0407,M002,StyleHub,Fashion,1082,Card,2026-07-25 11:37:30,SUCCESS,11,-14400.0
TXN002153,ACC0407,M004,HomeNest,Furniture,5402,Wallet,2026-08-23 11:37:30,SUCCESS,11,41760.0
TXN002154,ACC0407,M003,FreshMart,Grocery,1289,Card,2026-07-29 11:37:30,SUCCESS,11,-36000.0
TXN002155,ACC0407,M004,HomeNest,Furniture,9546,UPI,2026-08-15 11:37:30,SUCCESS,11,24480.0
TXN002156,ACC0408,M001,TechKart,Electronics,1594,UPI,2026-06-18 11:37:30,SUCCESS,11,
TXN002157,ACC0408,M001,TechKart,Electronics,3170,UPI,2026-06-23 11:37:30,SUCCESS,11,7200.0
TXN002158,ACC0408,M004,HomeNest,Furniture,6506,UPI,2026-06-26 11:37:30,SUCCESS,11,4320.0
TXN002159,ACC0408,M002,StyleHub,Fashion,2112,Wallet,2026-07-30 11:37:30,SUCCESS,11,48960.0
TXN002160,ACC0408,M003,FreshMart,Grocery,893,Card,2026-07-12 11:37:30,SUCCESS,11,-25920.0
TXN002161,ACC0409,M003,FreshMart,Grocery,1178,UPI,2026-06-08 11:37:30,SUCCESS,11,
TXN002162,ACC0409,M002,StyleHub,Fashion,2054,UPI,2026-06-16 11:37:30,SUCCESS,11,11520.0
TXN002163,ACC0409,M003,FreshMart,Grocery,1070,UPI,2026-06-26 11:37:30,SUCCESS,11,14400.0
TXN002164,ACC0409,M002,StyleHub,Fashion,2038,UPI,2026-07-23 11:37:30,SUCCESS,11,38880.0
TXN002165,ACC0409,M003,FreshMart,Grocery,1100,Card,2026-07-18 11:37:30,SUCCESS,11,-7200.0
TXN002166,ACC0409,M001,TechKart,Electronics,3940,Card,2026-08-07 11:37:30,SUCCESS,11,28800.0
TXN002167,ACC0409,M004,HomeNest,Furniture,5361,UPI,2026-07-26 11:37:30,SUCCESS,11,-17280.0
TXN002168,ACC0410,M002,StyleHub,Fashion,2461,Wallet,2026-06-16 11:37:30,SUCCESS,11,
TXN002169,ACC0410,M005,FitFuel,Health,1974,Wallet,2026-06-27 11:37:30,SUCCESS,11,15840.0
TXN002170,ACC0411,M002,StyleHub,Fashion,2332,Card,2026-06-17 11:37:30,SUCCESS,11,
TXN002171,ACC0411,M001,TechKart,Electronics,3989,Card,2026-06-24 11:37:30,SUCCESS,11,10080.0
TXN002172,ACC0411,M002,StyleHub,Fashion,1061,UPI,2026-07-17 11:37:30,SUCCESS,11,33120.0
TXN002173,ACC0411,M002,StyleHub,Fashion,1117,UPI,2026-07-26 11:37:30,SUCCESS,11,12960.0
TXN002174,ACC0412,M002,StyleHub,Fashion,1600,UPI,2026-08-09 11:37:30,SUCCESS,11,
TXN002175,ACC0412,M002,StyleHub,Fashion,2288,UPI,2026-08-11 11:37:30,SUCCESS,11,2880.0
TXN002176,ACC0412,M005,FitFuel,Health,2117,Wallet,2026-09-02 11:37:30,SUCCESS,11,31680.0
TXN002177,ACC0412,M002,StyleHub,Fashion,2289,UPI,2026-09-20 11:37:30,SUCCESS,11,25920.0
TXN002178,ACC0412,M005,FitFuel,Health,1656,NetBanking,2026-08-21 11:37:30,SUCCESS,11,-43200.0
TXN002179,ACC0412,M002,StyleHub,Fashion,2293,Card,2026-08-29 11:37:30,SUCCESS,11,11520.0
TXN002180,ACC0412,M001,TechKart,Electronics,1064,Card,2026-08-27 11:37:30,SUCCESS,11,-2880.0
TXN002181,ACC0413,M004,HomeNest,Furniture,2576,Card,2026-06-29 11:37:30,SUCCESS,11,
TXN002182,ACC0413,M005,FitFuel,Health,795,Card,2026-07-05 11:37:30,SUCCESS,11,8640.0
TXN002183,ACC0413,M005,FitFuel,Health,397,UPI,2026-07-21 11:37:30,SUCCESS,11,23040.0
TXN002184,ACC0413,M001,TechKart,Electronics,3199,NetBanking,2026-08-13 11:37:30,SUCCESS,11,33120.0
TXN002185,ACC0413,M001,TechKart,Electronics,3776,UPI,2026-08-28 11:37:30,SUCCESS,11,21600.0
TXN002186,ACC0414,M004,HomeNest,Furniture,5510,Card,2026-06-15 11:37:30,SUCCESS,11,
TXN002187,ACC0414,M002,StyleHub,Fashion,1475,Card,2026-06-18 11:37:30,SUCCESS,11,4320.0
TXN002188,ACC0414,M001,TechKart,Electronics,2184,UPI,2026-07-07 11:37:30,SUCCESS,11,27360.0
TXN002189,ACC0414,M003,FreshMart,Grocery,440,Wallet,2026-07-21 11:37:30,SUCCESS,11,20160.0
TXN002190,ACC0414,M004,HomeNest,Furniture,3721,UPI,2026-08-10 11:37:30,SUCCESS,11,28800.0
TXN002191,ACC0414,M001,TechKart,Electronics,4553,NetBanking,2026-07-20 11:37:30,SUCCESS,11,-30240.0
TXN002192,ACC0415,M003,FreshMart,Grocery,851,UPI,2026-08-03 11:37:30,SUCCESS,11,
TXN002193,ACC0415,M003,FreshMart,Grocery,1072,Card,2026-08-12 11:37:30,SUCCESS,11,12960.0
TXN002194,ACC0415,M003,FreshMart,Grocery,1367,UPI,2026-08-25 11:37:30,SUCCESS,11,18720.0
TXN002195,ACC0415,M002,StyleHub,Fashion,1581,UPI,2026-08-15 11:37:30,SUCCESS,11,-14400.0
TXN002196,ACC0415,M005,FitFuel,Health,1785,Card,2026-08-31 11:37:30,SUCCESS,11,23040.0
TXN002197,ACC0416,M003,FreshMart,Grocery,1123,Card,2026-08-14 11:37:30,SUCCESS,11,
TXN002198,ACC0416,M003,FreshMart,Grocery,466,Card,2026-08-26 11:37:30,SUCCESS,11,17280.0
TXN002199,ACC0416,M002,StyleHub,Fashion,1000,Card,2026-09-09 11:37:30,SUCCESS,11,20160.0
TXN002200,ACC0416,M004,HomeNest,Furniture,4107,Card,2026-09-28 11:37:30,SUCCESS,11,27360.0
TXN002201,ACC0417,M003,FreshMart,Grocery,453,Card,2026-08-07 11:37:30,SUCCESS,11,
TXN002202,ACC0417,M003,FreshMart,Grocery,1191,Card,2026-08-13 11:37:30,SUCCESS,11,8640.0
TXN002203,ACC0418,M005,FitFuel,Health,997,Wallet,2026-07-14 11:37:30,SUCCESS,11,
TXN002204,ACC0418,M002,StyleHub,Fashion,2452,UPI,2026-07-26 11:37:30,SUCCESS,11,17280.0
TXN002205,ACC0418,M004,HomeNest,Furniture,9089,Wallet,2026-07-28 11:37:30,SUCCESS,11,2880.0
TXN002206,ACC0418,M002,StyleHub,Fashion,2374,UPI,2026-08-19 11:37:30,SUCCESS,11,31680.0
TXN002207,ACC0418,M001,TechKart,Electronics,1330,UPI,2026-08-15 11:37:30,SUCCESS,11,-5760.0
TXN002208,ACC0418,M002,StyleHub,Fashion,1318,UPI,2026-08-13 11:37:30,SUCCESS,11,-2880.0
TXN002209,ACC0419,M002,StyleHub,Fashion,1860,UPI,2026-08-19 11:37:30,SUCCESS,11,
TXN002210,ACC0419,M001,TechKart,Electronics,2670,Card,2026-08-30 11:37:30,SUCCESS,11,15840.0
TXN002211,ACC0419,M001,TechKart,Electronics,4064,Card,2026-09-02 11:37:30,SUCCESS,11,4320.0
TXN002212,ACC0419,M005,FitFuel,Health,575,UPI,2026-09-09 11:37:30,SUCCESS,11,10080.0
TXN002213,ACC0419,M005,FitFuel,Health,625,Wallet,2026-09-28 11:37:30,SUCCESS,11,27360.0
TXN002214,ACC0419,M004,HomeNest,Furniture,6642,UPI,2026-08-29 11:37:30,SUCCESS,11,-43200.0
TXN002215,ACC0420,M002,StyleHub,Fashion,1403,UPI,2026-08-02 11:37:30,SUCCESS,11,
TXN002216,ACC0420,M004,HomeNest,Furniture,3453,UPI,2026-08-15 11:37:30,SUCCESS,11,18720.0
TXN002217,ACC0420,M003,FreshMart,Grocery,1280,UPI,2026-08-24 11:37:30,SUCCESS,11,12960.0
TXN002218,ACC0421,M001,TechKart,Electronics,1885,UPI,2026-08-10 11:37:30,SUCCESS,11,
TXN002219,ACC0421,M002,StyleHub,Fashion,1332,UPI,2026-08-12 11:37:30,SUCCESS,11,2880.0
TXN002220,ACC0421,M005,FitFuel,Health,2254,UPI,2026-09-07 11:37:30,SUCCESS,11,37440.0
TXN002221,ACC0421,M001,TechKart,Electronics,3412,Card,2026-09-09 11:37:30,SUCCESS,11,2880.0
TXN002222,ACC0421,M002,StyleHub,Fashion,2359,UPI,2026-08-22 11:37:30,SUCCESS,11,-25920.0
TXN002223,ACC0421,M004,HomeNest,Furniture,3617,UPI,2026-08-25 11:37:30,SUCCESS,11,4320.0
TXN002224,ACC0421,M002,StyleHub,Fashion,2395,UPI,2026-10-15 11:37:30,SUCCESS,11,73440.0
TXN002225,ACC0422,M001,TechKart,Electronics,4426,Card,2026-06-21 11:37:30,SUCCESS,11,
TXN002226,ACC0422,M005,FitFuel,Health,2168,Wallet,2026-06-26 11:37:30,SUCCESS,11,7200.0
TXN002227,ACC0423,M003,FreshMart,Grocery,1158,Card,2026-07-13 11:37:30,SUCCESS,11,
TXN002228,ACC0423,M005,FitFuel,Health,2279,UPI,2026-07-20 11:37:30,SUCCESS,11,10080.0
TXN002229,ACC0423,M003,FreshMart,Grocery,691,NetBanking,2026-08-06 11:37:30,SUCCESS,11,24480.0
TXN002230,ACC0423,M003,FreshMart,Grocery,713,Card,2026-07-28 11:37:30,SUCCESS,11,-12960.0
TXN002231,ACC0424,M004,HomeNest,Furniture,2913,Wallet,2026-07-26 11:37:30,SUCCESS,11,
TXN002232,ACC0424,M004,HomeNest,Furniture,2053,UPI,2026-07-30 11:37:30,SUCCESS,11,5760.0
TXN002233,ACC0424,M004,HomeNest,Furniture,6061,UPI,2026-08-15 11:37:30,SUCCESS,11,23040.0
TXN002234,ACC0424,M004,HomeNest,Furniture,7513,UPI,2026-08-04 11:37:30,SUCCESS,11,-15840.0
TXN002235,ACC0424,M004,HomeNest,Furniture,4805,Card,2026-09-24 11:37:30,SUCCESS,11,73440.0
TXN002236,ACC0424,M002,StyleHub,Fashion,1192,Card,2026-09-14 11:37:30,SUCCESS,11,-14400.0
TXN002237,ACC0425,M003,FreshMart,Grocery,1177,UPI,2026-08-05 11:37:30,SUCCESS,11,
TXN002238,ACC0425,M005,FitFuel,Health,2232,UPI,2026-08-19 11:37:30,SUCCESS,11,20160.0
TXN002239,ACC0425,M005,FitFuel,Health,1161,Card,2026-08-17 11:37:30,SUCCESS,11,-2880.0
TXN002240,ACC0425,M003,FreshMart,Grocery,470,UPI,2026-08-17 11:37:30,SUCCESS,11,0.0
TXN002241,ACC0425,M002,StyleHub,Fashion,1046,Card,2026-09-06 11:37:30,SUCCESS,11,28800.0
TXN002242,ACC0425,M003,FreshMart,Grocery,1207,Wallet,2026-08-25 11:37:30,SUCCESS,11,-17280.0
TXN002243,ACC0425,M005,FitFuel,Health,2007,Card,2026-10-16 11:37:30,SUCCESS,11,74880.0
TXN002244,ACC0425,M002,StyleHub,Fashion,1476,UPI,2026-09-16 11:37:30,SUCCESS,11,-43200.0
TXN002245,ACC0426,M002,StyleHub,Fashion,1654,UPI,2026-07-27 11:37:30,SUCCESS,11,
TXN002246,ACC0426,M003,FreshMart,Grocery,1071,UPI,2026-08-03 11:37:30,SUCCESS,11,10080.0
TXN002247,ACC0426,M004,HomeNest,Furniture,8247,UPI,2026-08-18 11:37:30,SUCCESS,11,21600.0
TXN002248,ACC0426,M004,HomeNest,Furniture,2453,Wallet,2026-09-07 11:37:30,SUCCESS,11,28800.0
TXN002249,ACC0426,M002,StyleHub,Fashion,2271,Card,2026-08-24 11:37:30,SUCCESS,11,-20160.0
TXN002250,ACC0426,M002,StyleHub,Fashion,1254,Card,2026-08-06 11:37:30,SUCCESS,11,-25920.0
TXN002251,ACC0426,M003,FreshMart,Grocery,914,UPI,2026-09-01 11:37:30,SUCCESS,11,37440.0
TXN002252,ACC0426,M004,HomeNest,Furniture,4668,Card,2026-09-21 11:37:30,SUCCESS,11,28800.0
TXN002253,ACC0427,M002,StyleHub,Fashion,2460,UPI,2026-08-09 11:37:30,SUCCESS,11,
TXN002254,ACC0427,M001,TechKart,Electronics,1409,UPI,2026-08-15 11:37:30,SUCCESS,11,8640.0
TXN002255,ACC0427,M004,HomeNest,Furniture,9712,Card,2026-08-23 11:37:30,SUCCESS,11,11520.0
TXN002256,ACC0427,M001,TechKart,Electronics,3995,Card,2026-09-05 11:37:30,SUCCESS,11,18720.0
TXN002257,ACC0427,M004,HomeNest,Furniture,4046,UPI,2026-09-30 11:37:30,SUCCESS,11,36000.0
TXN002258,ACC0427,M005,FitFuel,Health,1836,UPI,2026-10-03 11:37:30,SUCCESS,11,4320.0
TXN002259,ACC0427,M003,FreshMart,Grocery,715,UPI,2026-08-21 11:37:30,SUCCESS,11,-61920.0
TXN002260,ACC0428,M004,HomeNest,Furniture,3100,NetBanking,2026-07-29 11:37:30,SUCCESS,11,
TXN002261,ACC0428,M003,FreshMart,Grocery,997,NetBanking,2026-08-01 11:37:30,SUCCESS,11,4320.0
TXN002262,ACC0428,M002,StyleHub,Fashion,1624,Card,2026-08-28 11:37:30,SUCCESS,11,38880.0
TXN002263,ACC0428,M001,TechKart,Electronics,4390,UPI,2026-08-28 11:37:30,SUCCESS,11,0.0
TXN002264,ACC0428,M005,FitFuel,Health,1367,Card,2026-09-11 11:37:30,SUCCESS,11,20160.0
TXN002265,ACC0429,M001,TechKart,Electronics,1950,Card,2026-07-28 11:37:30,SUCCESS,11,
TXN002266,ACC0429,M003,FreshMart,Grocery,889,Wallet,2026-07-31 11:37:30,SUCCESS,11,4320.0
TXN002267,ACC0429,M002,StyleHub,Fashion,1154,UPI,2026-08-15 11:37:30,SUCCESS,11,21600.0
TXN002268,ACC0429,M004,HomeNest,Furniture,4967,UPI,2026-08-12 11:37:30,SUCCESS,11,-4320.0
TXN002269,ACC0429,M003,FreshMart,Grocery,672,Card,2026-09-14 11:37:30,SUCCESS,11,47520.0
TXN002270,ACC0429,M002,StyleHub,Fashion,888,Card,2026-08-07 11:37:30,SUCCESS,11,-54720.0
TXN002271,ACC0429,M004,HomeNest,Furniture,8603,UPI,2026-09-14 11:37:30,SUCCESS,11,54720.0
TXN002272,ACC0429,M005,FitFuel,Health,546,Wallet,2026-08-11 11:37:30,SUCCESS,11,-48960.0
TXN002273,ACC0430,M005,FitFuel,Health,2090,Wallet,2026-07-18 11:37:30,SUCCESS,11,
TXN002274,ACC0430,M003,FreshMart,Grocery,1253,UPI,2026-07-28 11:37:30,SUCCESS,11,14400.0
TXN002275,ACC0430,M003,FreshMart,Grocery,1449,UPI,2026-08-09 11:37:30,SUCCESS,11,17280.0
TXN002276,ACC0430,M005,FitFuel,Health,677,Wallet,2026-07-27 11:37:30,SUCCESS,11,-18720.0
TXN002277,ACC0430,M001,TechKart,Electronics,2096,Card,2026-09-12 11:37:30,SUCCESS,11,67680.0
TXN002278,ACC0430,M001,TechKart,Electronics,4637,Card,2026-10-01 11:37:30,SUCCESS,11,27360.0
TXN002279,ACC0431,M004,HomeNest,Furniture,8699,UPI,2026-08-25 11:37:30,SUCCESS,11,
TXN002280,ACC0431,M002,StyleHub,Fashion,1753,UPI,2026-09-03 11:37:30,SUCCESS,11,12960.0
TXN002281,ACC0431,M005,FitFuel,Health,1691,UPI,2026-09-18 11:37:30,SUCCESS,11,21600.0
TXN002282,ACC0432,M004,HomeNest,Furniture,9285,UPI,2026-06-07 11:37:30,SUCCESS,11,
TXN002283,ACC0432,M003,FreshMart,Grocery,163,Card,2026-06-18 11:37:30,SUCCESS,11,15840.0
TXN002284,ACC0432,M001,TechKart,Electronics,869,UPI,2026-06-23 11:37:30,SUCCESS,11,7200.0
TXN002285,ACC0432,M002,StyleHub,Fashion,1460,NetBanking,2026-07-01 11:37:30,SUCCESS,11,11520.0
TXN002286,ACC0432,M003,FreshMart,Grocery,1240,UPI,2026-07-21 11:37:30,SUCCESS,11,28800.0
TXN002287,ACC0432,M002,StyleHub,Fashion,1852,NetBanking,2026-08-06 11:37:30,SUCCESS,11,23040.0
TXN002288,ACC0432,M005,FitFuel,Health,925,UPI,2026-08-24 11:37:30,SUCCESS,11,25920.0
TXN002289,ACC0432,M002,StyleHub,Fashion,1663,UPI,2026-07-05 11:37:30,SUCCESS,11,-72000.0
TXN002290,ACC0433,M001,TechKart,Electronics,1843,UPI,2026-06-27 11:37:30,SUCCESS,11,
TXN002291,ACC0433,M003,FreshMart,Grocery,795,Wallet,2026-06-30 11:37:30,SUCCESS,11,4320.0
TXN002292,ACC0434,M003,FreshMart,Grocery,484,UPI,2026-08-08 11:37:30,SUCCESS,11,
TXN002293,ACC0434,M002,StyleHub,Fashion,1289,Card,2026-08-14 11:37:30,SUCCESS,11,8640.0
TXN002294,ACC0434,M002,StyleHub,Fashion,2200,UPI,2026-08-12 11:37:30,SUCCESS,11,-2880.0
TXN002295,ACC0434,M001,TechKart,Electronics,4436,NetBanking,2026-09-01 11:37:30,SUCCESS,11,28800.0
TXN002296,ACC0434,M002,StyleHub,Fashion,1958,UPI,2026-10-07 11:37:30,SUCCESS,11,51840.0
TXN002297,ACC0434,M004,HomeNest,Furniture,3627,UPI,2026-09-22 11:37:30,SUCCESS,11,-21600.0
TXN002298,ACC0434,M005,FitFuel,Health,810,UPI,2026-09-25 11:37:30,SUCCESS,11,4320.0
TXN002299,ACC0435,M005,FitFuel,Health,798,UPI,2026-07-01 11:37:30,SUCCESS,11,
TXN002300,ACC0435,M001,TechKart,Electronics,4806,Card,2026-07-06 11:37:30,SUCCESS,11,7200.0
TXN002301,ACC0435,M003,FreshMart,Grocery,1000,UPI,2026-07-15 11:37:30,SUCCESS,11,12960.0
TXN002302,ACC0436,M004,HomeNest,Furniture,4091,UPI,2026-07-01 11:37:30,SUCCESS,11,
TXN002303,ACC0436,M001,TechKart,Electronics,859,UPI,2026-07-10 11:37:30,SUCCESS,11,12960.0
TXN002304,ACC0437,M001,TechKart,Electronics,3705,UPI,2026-07-14 11:37:30,SUCCESS,11,
TXN002305,ACC0437,M001,TechKart,Electronics,4356,Wallet,2026-07-20 11:37:30,SUCCESS,11,8640.0
TXN002306,ACC0437,M003,FreshMart,Grocery,619,Wallet,2026-08-07 11:37:30,SUCCESS,11,25920.0
TXN002307,ACC0437,M004,HomeNest,Furniture,9175,UPI,2026-07-23 11:37:30,SUCCESS,11,-21600.0
TXN002308,ACC0437,M003,FreshMart,Grocery,242,UPI,2026-08-07 11:37:30,SUCCESS,11,21600.0
TXN002309,ACC0438,M001,TechKart,Electronics,1848,UPI,2026-08-12 11:37:30,SUCCESS,11,
TXN002310,ACC0438,M004,HomeNest,Furniture,8244,UPI,2026-08-16 11:37:30,SUCCESS,11,5760.0
TXN002311,ACC0438,M002,StyleHub,Fashion,1600,UPI,2026-09-03 11:37:30,SUCCESS,11,25920.0
TXN002312,ACC0439,M002,StyleHub,Fashion,1115,Wallet,2026-08-14 11:37:30,SUCCESS,11,
TXN002313,ACC0439,M002,StyleHub,Fashion,1895,NetBanking,2026-08-18 11:37:30,SUCCESS,11,5760.0
TXN002314,ACC0439,M002,StyleHub,Fashion,522,UPI,2026-08-20 11:37:30,SUCCESS,11,2880.0
TXN002315,ACC0439,M004,HomeNest,Furniture,7122,UPI,2026-09-01 11:37:30,SUCCESS,11,17280.0
TXN002316,ACC0439,M003,FreshMart,Grocery,1423,UPI,2026-10-13 11:37:30,SUCCESS,11,60480.0
TXN002317,ACC0440,M001,TechKart,Electronics,4654,UPI,2026-08-31 11:37:30,SUCCESS,11,
TXN002318,ACC0440,M002,StyleHub,Fashion,2069,UPI,2026-09-15 11:37:30,SUCCESS,11,21600.0
TXN002319,ACC0440,M005,FitFuel,Health,2451,UPI,2026-09-16 11:37:30,SUCCESS,11,1440.0
TXN002320,ACC0440,M001,TechKart,Electronics,3656,NetBanking,2026-09-09 11:37:30,SUCCESS,11,-10080.0
TXN002321,ACC0440,M004,HomeNest,Furniture,2543,UPI,2026-09-12 11:37:30,SUCCESS,11,4320.0
TXN002322,ACC0440,M004,HomeNest,Furniture,5400,NetBanking,2026-10-15 11:37:30,SUCCESS,11,47520.0
TXN002323,ACC0440,M004,HomeNest,Furniture,3101,NetBanking,2026-10-30 11:37:30,SUCCESS,11,21600.0
TXN002324,ACC0440,M001,TechKart,Electronics,3351,UPI,2026-12-07 11:37:30,SUCCESS,11,54720.0
TXN002325,ACC0441,M005,FitFuel,Health,1797,Wallet,2026-08-18 11:37:30,SUCCESS,11,
TXN002326,ACC0441,M001,TechKart,Electronics,4714,UPI,2026-08-30 11:37:30,SUCCESS,11,17280.0
TXN002327,ACC0441,M005,FitFuel,Health,1103,UPI,2026-09-17 11:37:30,SUCCESS,11,25920.0
TXN002328,ACC0441,M002,StyleHub,Fashion,984,UPI,2026-09-17 11:37:30,SUCCESS,11,0.0
TXN002329,ACC0442,M004,HomeNest,Furniture,4312,NetBanking,2026-08-22 11:37:30,SUCCESS,11,
TXN002330,ACC0442,M002,StyleHub,Fashion,1326,UPI,2026-08-25 11:37:30,SUCCESS,11,4320.0
TXN002331,ACC0443,M003,FreshMart,Grocery,1096,Card,2026-06-11 11:37:30,SUCCESS,11,
TXN002332,ACC0443,M005,FitFuel,Health,1392,Card,2026-06-21 11:37:30,SUCCESS,11,14400.0
TXN002333,ACC0443,M003,FreshMart,Grocery,1014,UPI,2026-06-19 11:37:30,SUCCESS,11,-2880.0
TXN002334,ACC0443,M005,FitFuel,Health,440,Card,2026-06-23 11:37:30,SUCCESS,11,5760.0
TXN002335,ACC0443,M004,HomeNest,Furniture,7176,UPI,2026-08-06 11:37:30,SUCCESS,11,63360.0
TXN002336,ACC0443,M002,StyleHub,Fashion,458,UPI,2026-07-06 11:37:30,SUCCESS,11,-44640.0
TXN002337,ACC0443,M002,StyleHub,Fashion,1063,UPI,2026-06-23 11:37:30,SUCCESS,11,-18720.0
TXN002338,ACC0444,M004,HomeNest,Furniture,9026,UPI,2026-06-22 11:37:30,SUCCESS,11,
TXN002339,ACC0444,M005,FitFuel,Health,1961,UPI,2026-07-04 11:37:30,SUCCESS,11,17280.0
TXN002340,ACC0445,M003,FreshMart,Grocery,1267,UPI,2026-07-07 11:37:30,SUCCESS,11,
TXN002341,ACC0445,M003,FreshMart,Grocery,1492,Card,2026-07-20 11:37:30,SUCCESS,11,18720.0
TXN002342,ACC0445,M003,FreshMart,Grocery,531,UPI,2026-07-21 11:37:30,SUCCESS,11,1440.0
TXN002343,ACC0446,M005,FitFuel,Health,2169,Card,2026-07-03 11:37:30,SUCCESS,11,
TXN002344,ACC0446,M003,FreshMart,Grocery,1213,UPI,2026-07-15 11:37:30,SUCCESS,11,17280.0
TXN002345,ACC0446,M003,FreshMart,Grocery,1023,Card,2026-07-31 11:37:30,SUCCESS,11,23040.0
TXN002346,ACC0446,M002,StyleHub,Fashion,787,UPI,2026-08-02 11:37:30,SUCCESS,11,2880.0
TXN002347,ACC0446,M001,TechKart,Electronics,1785,Card,2026-08-08 11:37:30,SUCCESS,11,8640.0
